YYYYMM,CLIENT_ID,STATUS,AGE,PORTFOLIO_ID,CLIENT_TENURE
202512,C00743,Left,40,P0195,175
202512,C00744,Existing,50,P0196,139
202512,C00745,Existing,52,P0102,42
202512,C00746,Existing,49,P0062,105
202512,C00747,Left,46,P0001,74
202512,C00748,Existing,43,P0017,101
202512,C00749,Existing,40,P0016,179
202512,C00750,Existing,49,P0009,55
202512,C00751,Existing,38,P0181,113
202512,C00752,Existing,38,P0059,118
202512,C00753,Existing,59,P0119,94
202512,C00754,Existing,33,P0137,10
202512,C00755,Existing,37,P0140,16
202512,C00756,Left,50,P0119,101
202512,C00757,Existing,50,P0041,101
202512,C00758,Existing,32,P0143,113
202512,C00759,Left,36,P0066,15
202512,C00760,Existing,47,P0075,42
202512,C00761,Existing,45,P0011,94
202512,C00762,Left,29,P0008,75
202512,C00763,Left,25,P0183,64
202512,C00764,Existing,40,P0134,103
202512,C00765,Existing,36,P0181,119
202512,C00766,Existing,42,P0148,89
202512,C00767,Existing,41,P0167,174
202512,C00768,Existing,47,P0099,69
202512,C00769,Existing,45,P0072,166
202512,C00770,Left,53,P0113,8
202512,C00771,Existing,25,P0107,1
202512,C00773,Existing,44,P0057,167
202512,C00774,Left,35,P0117,101
202512,C00775,Left,63,P0120,95
202512,C00776,Existing,56,P0147,1
202512,C00777,Left,44,P0071,46
202512,C00778,Existing,37,P0159,97
202512,C00779,Existing,31,P0040,69
202512,C00780,Existing,46,P0142,111
202512,C00781,Existing,35,P0103,177
202512,C00782,Existing,48,P0124,162
202512,C00783,Existing,39,P0123,111
202512,C00784,Existing,35,P0100,72
202512,C00785,Existing,44,P0165,160
202512,C00786,Existing,50,P0172,70
202512,C00787,Existing,25,P0137,74
202512,C00788,Existing,48,P0058,80
202512,C00789,Left,46,P0148,3
202512,C00790,Left,36,P0109,152
202512,C00791,Existing,53,P0121,37
202512,C00792,Left,45,P0092,1
202512,C00793,Existing,38,P0050,162
202512,C00794,Existing,37,P0148,34
202512,C00795,Existing,41,P0105,80
202512,C00796,Left,35,P0164,28
202512,C00797,Existing,41,P0117,70
202512,C00798,Existing,36,P0027,130
202512,C00799,Left,54,P0200,20
202512,C00800,Existing,41,P0032,155
202512,C00801,Existing,46,P0001,68
202512,C00802,Existing,36,P0017,144
202512,C00803,Left,40,P0137,112
202512,C00804,Existing,36,P0084,76
202512,C00805,Left,42,P0045,79
202512,C00806,Existing,44,P0066,87
202512,C00807,Existing,36,P0032,91
202512,C00808,Existing,44,P0045,122
202512,C00809,Existing,22,P0009,89
202512,C00810,Existing,44,P0030,107
202512,C00811,Existing,39,P0084,70
202512,C00812,Existing,46,P0166,119
202512,C00813,Existing,40,P0060,78
202512,C00814,Existing,41,P0001,179
202512,C00815,Left,48,P0005,151
202512,C00816,Existing,29,P0063,96
202512,C00817,Existing,27,P0164,97
202512,C00818,Existing,40,P0065,137
202512,C00819,Existing,47,P0078,167
202512,C00820,Existing,37,P0152,130
202512,C00821,Existing,35,P0132,122
202512,C00822,Existing,46,P0114,107
202512,C00823,Existing,40,P0196,67
202512,C00824,Left,51,P0025,19
202512,C00825,Existing,36,P0135,18
202512,C00826,Existing,42,P0141,48
202512,C00827,Existing,50,P0196,139
202512,C00828,Existing,40,P0043,98
202512,C00829,Existing,47,P0057,114
202512,C00830,Existing,52,P0164,95
202512,C00831,Existing,41,P0142,131
202512,C00832,Existing,39,P0072,84
202512,C00833,Existing,47,P0027,105
202512,C00834,Existing,28,P0128,84
202512,C00835,Existing,45,P0106,99
202512,C00836,Existing,39,P0165,161
202512,C00837,Left,34,P0071,70
202512,C00838,Existing,44,P0153,105
202512,C00839,Existing,45,P0067,116
202512,C00840,Existing,47,P0090,3
202512,C00841,Existing,33,P0004,52
202512,C00842,Existing,40,P0106,106
202512,C00843,Existing,49,P0079,143
202512,C00844,Existing,52,P0096,73
202512,C00845,Existing,23,P0093,16
202512,C00846,Left,28,P0074,57
202512,C00847,Existing,37,P0126,16
202512,C00848,Existing,46,P0016,95
202512,C00849,Existing,57,P0147,97
202512,C00850,Left,62,P0157,3
202512,C00851,Left,36,P0116,114
202512,C00852,Existing,51,P0179,110
202512,C00853,Existing,58,P0018,78
202512,C00854,Existing,34,P0186,44
202512,C00855,Existing,50,P0172,100
202512,C00856,Existing,42,P0016,179
202512,C00857,Existing,24,P0193,5
202512,C00858,Existing,24,P0130,107
202512,C00859,Existing,44,P0056,50
202512,C00860,Existing,48,P0079,149
202512,C00861,Existing,38,P0103,93
202512,C00862,Left,29,P0028,79
202512,C00863,Left,53,P0193,91
202512,C00864,Existing,36,P0005,63
202512,C00865,Existing,46,P0106,172
202512,C00866,Existing,48,P0022,171
202512,C00867,Existing,59,P0117,87
202512,C00868,Existing,37,P0100,116
202512,C00869,Existing,24,P0013,80
202512,C00870,Existing,50,P0065,155
202512,C00871,Existing,50,P0144,72
202512,C00872,Existing,38,P0086,140
202512,C00873,Existing,35,P0064,156
202512,C00874,Existing,39,P0032,130
202512,C00875,Existing,49,P0080,65
202512,C00876,Existing,32,P0051,42
202512,C00877,Existing,45,P0079,85
202512,C00878,Existing,59,P0186,56
202512,C00879,Existing,38,P0174,140
202512,C00880,Left,44,P0180,64
202512,C00881,Existing,37,P0106,127
202512,C00882,Existing,43,P0063,47
202512,C00883,Existing,22,P0076,119
202512,C00884,Existing,38,P0060,142
202512,C00885,Existing,43,P0065,156
202512,C00886,Left,54,P0117,74
202512,C00887,Existing,33,P0081,10
202512,C00888,Left,43,P0105,1
202512,C00889,Left,27,P0128,99
202512,C00890,Left,35,P0183,85
202512,C00891,Existing,39,P0185,104
202512,C00892,Left,26,P0071,112
202512,C00893,Existing,43,P0086,145
202512,C00894,Left,36,P0154,105
202512,C00895,Existing,45,P0140,73
202512,C00896,Existing,52,P0071,4
202512,C00897,Left,23,P0046,16
202512,C00898,Existing,38,P0047,161
202512,C00899,Existing,37,P0079,84
202512,C00900,Existing,37,P0166,114
202512,C00901,Existing,46,P0149,116
202512,C00902,Existing,49,P0142,71
202512,C00903,Existing,54,P0130,27
202512,C00904,Existing,22,P0200,113
202512,C00905,Existing,29,P0127,81
202512,C00906,Existing,47,P0109,81
202512,C00907,Existing,46,P0119,42
202512,C00908,Existing,37,P0198,77
202512,C00909,Left,44,P0101,160
202512,C00910,Existing,41,P0161,70
202512,C00911,Existing,46,P0006,167
202512,C00912,Left,39,P0126,58
202512,C00913,Existing,49,P0103,152
202512,C00914,Existing,50,P0037,132
202512,C00915,Existing,41,P0142,75
202512,C00916,Existing,46,P0037,61
202512,C00917,Left,31,P0008,46
202512,C00918,Existing,57,P0077,37
202512,C00919,Existing,33,P0141,45
202512,C00920,Existing,21,P0040,44
202512,C00921,Existing,46,P0107,48
202512,C00922,Existing,46,P0092,85
202512,C00923,Left,44,P0186,102
202512,C00924,Left,52,P0018,96
202512,C00925,Left,48,P0057,97
202512,C00926,Left,46,P0083,121
202512,C00927,Existing,54,P0166,99
202512,C00928,Left,41,P0032,148
202512,C00929,Existing,34,P0194,25
202512,C00930,Existing,39,P0025,17
202512,C00931,Existing,32,P0186,89
202512,C00932,Existing,43,P0033,101
202512,C00933,Existing,50,P0088,117
202512,C00934,Existing,35,P0194,112
202512,C00935,Existing,49,P0158,3
202512,C00936,Left,62,P0104,29
202512,C00937,Existing,52,P0034,75
202512,C00938,Existing,51,P0102,111
202512,C00939,Existing,39,P0127,52
202512,C00940,Existing,41,P0069,172
202512,C00941,Existing,46,P0176,72
202512,C00942,Left,44,P0040,74
202512,C00943,Existing,57,P0179,84
202512,C00944,Left,50,P0080,162
202512,C00945,Existing,43,P0141,31
202512,C00946,Existing,55,P0031,10
202512,C00947,Left,50,P0116,91
202512,C00948,Existing,42,P0167,106
202512,C00949,Existing,20,P0063,45
202512,C00950,Left,34,P0048,7
202512,C00951,Existing,44,P0087,67
202512,C00952,Existing,33,P0048,116
202512,C00953,Existing,37,P0061,64
202512,C00954,Existing,30,P0140,72
202512,C00955,Existing,46,P0078,171
202512,C00956,Left,29,P0184,50
202512,C00957,Existing,58,P0018,85
202512,C00958,Existing,52,P0155,75
202512,C00959,Existing,20,P0028,53
202512,C00960,Existing,37,P0080,149
202512,C00961,Existing,48,P0180,82
202512,C00962,Existing,42,P0016,67
202512,C00963,Existing,39,P0077,52
202512,C00964,Existing,47,P0186,50
202512,C00965,Left,62,P0137,81
202512,C00966,Existing,26,P0026,46
202512,C00967,Existing,59,P0028,48
202512,C00968,Existing,24,P0105,69
202512,C00969,Existing,26,P0077,119
202512,C00970,Existing,28,P0164,95
202512,C00971,Existing,28,P0009,59
202512,C00972,Left,53,P0175,109
202512,C00973,Existing,31,P0051,36
202512,C00974,Existing,47,P0076,19
202512,C00975,Existing,23,P0122,30
202512,C00976,Existing,48,P0185,86
202512,C00977,Existing,39,P0032,68
202512,C00978,Existing,44,P0195,106
202512,C00979,Existing,35,P0057,114
202512,C00980,Existing,25,P0054,35
202512,C00981,Existing,32,P0116,25
202512,C00982,Existing,35,P0144,108
202512,C00983,Existing,44,P0062,142
202512,C00984,Existing,40,P0084,135
202512,C00985,Existing,62,P0056,20
202512,C00986,Existing,50,P0023,137
202512,C00987,Existing,39,P0017,95
202512,C00988,Existing,38,P0166,25
202512,C00989,Left,64,P0200,53
202512,C00990,Existing,30,P0158,48
202512,C00991,Existing,46,P0186,42
202512,C00992,Existing,49,P0078,105
202512,C00993,Existing,35,P0022,99
202512,C00994,Existing,33,P0108,74
202512,C00995,Existing,44,P0017,121
202512,C00996,Existing,48,P0015,155
202512,C00997,Existing,33,P0114,5
202512,C00998,Existing,51,P0048,109
202512,C00999,Existing,23,P0160,94
202512,C01000,Existing,22,P0113,13
202512,C01001,Existing,38,P0168,77
202512,C01002,Existing,52,P0097,51
202512,C01003,Existing,35,P0185,162
202512,C01004,Existing,24,P0186,48
202512,C01005,Existing,45,P0091,99
202512,C01007,Existing,50,P0156,178
202512,C01008,Existing,35,P0098,77
202512,C01010,Existing,40,P0001,61
202512,C01011,Existing,42,P0041,131
202512,C01012,Existing,51,P0048,4
202512,C01013,Existing,35,P0159,115
202512,C01014,Existing,41,P0164,71
202512,C01015,Left,55,P0108,24
202512,C01016,Existing,48,P0161,137
202512,C01017,Existing,48,P0161,81
202512,C01018,Existing,49,P0103,82
202512,C01019,Existing,46,P0128,109
202512,C01020,Left,38,P0151,52
202512,C01021,Existing,48,P0188,61
202512,C01022,Existing,44,P0030,64
202512,C01023,Existing,41,P0045,100
202512,C01024,Existing,44,P0080,161
202512,C01025,Existing,46,P0039,35
202512,C01026,Existing,47,P0045,132
202512,C01027,Existing,37,P0078,96
202512,C01028,Existing,50,P0081,113
202512,C01029,Existing,35,P0140,28
202512,C01030,Left,47,P0093,11
202512,C01031,Existing,48,P0032,68
202512,C01032,Existing,47,P0184,88
202512,C01033,Existing,36,P0024,92
202512,C01034,Left,41,P0116,29
202512,C01035,Existing,29,P0013,51
202512,C01036,Left,64,P0148,94
202512,C01037,Existing,40,P0079,93
202512,C01038,Left,32,P0056,54
202512,C01039,Existing,40,P0053,1
202512,C01040,Existing,41,P0068,71
202512,C01041,Existing,38,P0182,82
202512,C01042,Existing,39,P0034,76
202512,C01043,Existing,47,P0028,11
202512,C01044,Existing,45,P0050,147
202512,C01045,Existing,60,P0130,35
202512,C01046,Existing,35,P0111,158
202512,C01047,Existing,50,P0094,81
202512,C01048,Existing,42,P0154,63
202512,C01049,Existing,29,P0179,8
202512,C01050,Existing,44,P0047,93
202512,C01051,Left,27,P0026,115
202512,C01052,Existing,43,P0084,83
202512,C01053,Existing,42,P0106,153
202512,C01054,Existing,51,P0092,17
202512,C01055,Existing,24,P0120,11
202512,C01056,Existing,58,P0075,19
202512,C01057,Left,42,P0122,17
202512,C01058,Left,20,P0189,2
202512,C01059,Left,64,P0151,97
202512,C01060,Existing,38,P0165,75
202512,C01061,Existing,43,P0041,172
202512,C01062,Left,21,P0052,67
202512,C01063,Existing,26,P0082,100
202512,C01064,Left,55,P0177,4
202512,C01065,Existing,44,P0155,105
202512,C01066,Existing,49,P0134,151
202512,C01067,Existing,46,P0074,51
202512,C01068,Existing,36,P0066,103
202512,C01069,Existing,50,P0024,82
202512,C01070,Left,28,P0166,33
202512,C01071,Existing,59,P0028,50
202512,C01072,Existing,36,P0156,83
202512,C01073,Left,44,P0117,116
202512,C01074,Existing,57,P0114,25
202512,C01075,Left,30,P0194,69
202512,C01076,Existing,37,P0061,166
202512,C01077,Existing,50,P0174,158
202512,C01078,Existing,44,P0069,157
202512,C01079,Left,42,P0114,55
202512,C01080,Existing,59,P0075,77
202512,C01081,Existing,53,P0171,12
202512,C01082,Existing,39,P0059,88
202512,C01083,Existing,42,P0130,33
202512,C01084,Left,47,P0015,128
202512,C01085,Existing,29,P0105,63
202512,C01086,Left,48,P0165,134
202512,C01087,Left,22,P0199,93
202512,C01088,Existing,49,P0148,113
202512,C01089,Existing,26,P0098,81
202512,C01090,Existing,30,P0035,108
202512,C01091,Existing,43,P0162,66
202512,C01092,Existing,48,P0031,101
202512,C01093,Existing,38,P0127,92
202512,C01094,Left,45,P0019,86
202512,C01095,Existing,45,P0196,73
202512,C01096,Existing,46,P0024,163
202512,C01097,Existing,43,P0084,166
202512,C01098,Existing,40,P0167,162
202512,C01099,Existing,48,P0092,110
202512,C01100,Existing,35,P0182,147
202512,C01101,Existing,46,P0167,78
202512,C01102,Existing,48,P0145,163
202512,C01103,Left,23,P0147,79
202512,C01104,Left,38,P0118,177
202512,C01105,Existing,39,P0176,69
202512,C01106,Existing,59,P0163,52
202512,C01107,Existing,57,P0160,67
202512,C01108,Existing,48,P0175,119
202512,C01109,Existing,45,P0047,127
202512,C01110,Left,54,P0192,50
202512,C01111,Existing,42,P0174,71
202512,C01112,Existing,48,P0103,144
202512,C01113,Left,46,P0121,100
202512,C01114,Existing,41,P0163,15
202512,C01115,Left,22,P0094,14
202512,C01116,Existing,42,P0145,157
202512,C01117,Left,62,P0042,37
202512,C01118,Existing,47,P0111,140
202512,C01119,Left,50,P0029,63
202512,C01120,Left,50,P0198,67
202512,C01121,Existing,35,P0124,175
202512,C01122,Existing,39,P0017,123
202512,C01123,Existing,39,P0014,179
202512,C01124,Left,46,P0152,72
202512,C01125,Existing,43,P0185,171
202512,C01126,Existing,39,P0050,160
202512,C01127,Existing,37,P0057,100
202512,C01128,Left,59,P0189,51
202512,C01129,Left,55,P0104,79
202512,C01130,Existing,37,P0039,20
202512,C01131,Existing,59,P0183,1
202512,C01132,Existing,45,P0096,113
202512,C01133,Left,53,P0036,83
202512,C01134,Existing,37,P0114,66
202512,C01135,Left,40,P0037,162
202512,C01136,Existing,40,P0014,90
202512,C01137,Left,49,P0155,56
202512,C01138,Existing,43,P0123,167
202512,C01139,Existing,40,P0083,82
202512,C01140,Left,43,P0159,66
202512,C01141,Existing,38,P0073,64
202512,C01142,Existing,59,P0102,33
202512,C01143,Existing,20,P0081,63
202512,C01144,Existing,41,P0083,100
202512,C01145,Existing,63,P0044,104
202512,C01146,Existing,57,P0068,35
202512,C01147,Left,27,P0048,102
202512,C01148,Existing,39,P0057,72
202512,C01149,Left,48,P0075,41
202512,C01150,Existing,50,P0022,71
202512,C01151,Existing,37,P0132,89
202512,C01152,Existing,32,P0200,69
202512,C01153,Left,57,P0046,31
202512,C01154,Existing,36,P0187,49
202512,C01155,Left,45,P0162,13
202512,C01156,Existing,40,P0011,144
202512,C01157,Existing,58,P0031,69
202512,C01158,Left,38,P0139,156
202512,C01159,Existing,32,P0120,100
202512,C01160,Existing,54,P0056,8
202512,C01161,Existing,43,P0038,172
202512,C01162,Existing,25,P0021,86
202512,C01163,Existing,44,P0110,159
202512,C01164,Existing,58,P0094,46
202512,C01165,Left,52,P0138,18
202512,C01166,Existing,46,P0154,47
202512,C01167,Existing,49,P0136,150
202512,C01168,Left,20,P0008,93
202512,C01169,Existing,47,P0188,39
202512,C01170,Existing,46,P0072,90
202512,C01171,Existing,52,P0119,111
202512,C01172,Existing,48,P0034,89
202512,C01173,Left,37,P0144,167
202512,C01174,Existing,55,P0105,28
202512,C01175,Existing,57,P0141,101
202512,C01176,Left,60,P0087,35
202512,C01177,Existing,47,P0150,135
202512,C01178,Existing,36,P0155,117
202512,C01179,Existing,49,P0064,109
202512,C01180,Existing,37,P0002,30
202512,C01181,Existing,37,P0109,136
202512,C01182,Existing,25,P0026,54
202512,C01183,Existing,39,P0083,161
202512,C01184,Left,47,P0107,64
202512,C01185,Existing,39,P0069,80
202512,C01186,Left,46,P0097,77
202512,C01187,Existing,41,P0030,116
202512,C01188,Existing,56,P0008,93
202512,C01189,Existing,40,P0038,159
202512,C01190,Existing,42,P0189,97
202512,C01191,Existing,51,P0081,4
202512,C01192,Existing,32,P0108,34
202512,C01193,Existing,50,P0065,152
202512,C01194,Existing,41,P0067,72
202512,C01195,Existing,35,P0174,109
202512,C01196,Existing,27,P0090,55
202512,C01197,Existing,49,P0095,59
202512,C01198,Existing,38,P0072,98
202512,C01199,Existing,45,P0043,61
202512,C01200,Existing,41,P0187,61
202512,C01201,Left,51,P0046,9
202512,C01202,Left,45,P0200,71
202512,C01203,Existing,42,P0125,148
202512,C01204,Existing,24,P0163,38
202512,C01205,Existing,51,P0039,64
202512,C01206,Left,53,P0051,111
202512,C01207,Existing,21,P0004,21
202512,C01208,Left,25,P0121,5
202512,C01209,Existing,37,P0080,166
202512,C01210,Existing,54,P0077,73
202512,C01211,Left,62,P0179,110
202512,C01212,Existing,44,P0133,133
202512,C01213,Existing,25,P0055,53
202512,C01214,Existing,36,P0020,97
202512,C01215,Existing,38,P0152,136
202512,C01216,Existing,64,P0164,22
202512,C01217,Existing,36,P0034,5
202512,C01218,Existing,43,P0122,95
202512,C01219,Existing,42,P0109,89
202512,C01220,Existing,26,P0126,91
202512,C01221,Existing,60,P0054,34
202512,C01222,Existing,46,P0162,6
202512,C01223,Existing,49,P0145,84
202512,C01224,Existing,44,P0133,85
202512,C01225,Existing,23,P0089,119
202512,C01226,Existing,36,P0146,76
202512,C01227,Left,27,P0183,92
202512,C01228,Existing,52,P0053,116
202512,C01229,Existing,39,P0050,135
202512,C01230,Existing,47,P0072,161
202512,C01231,Existing,63,P0173,109
202512,C01232,Left,43,P0141,59
202512,C01233,Existing,50,P0016,103
202512,C01234,Left,39,P0013,57
202512,C01235,Existing,46,P0020,158
202512,C01236,Left,36,P0066,27
202512,C01237,Left,45,P0047,123
202512,C01238,Existing,21,P0147,115
202512,C01239,Left,48,P0173,45
202512,C01240,Existing,50,P0165,90
202512,C01241,Existing,28,P0122,27
202512,C01242,Left,33,P0054,45
202512,C01243,Existing,46,P0006,81
202512,C01244,Existing,45,P0014,99
202512,C01245,Left,47,P0132,162
202512,C01246,Existing,40,P0086,126
202512,C01247,Existing,22,P0183,13
202512,C01248,Existing,32,P0162,1
202512,C01249,Existing,39,P0027,90
202512,C01250,Existing,43,P0007,168
202512,C01251,Left,32,P0131,37
202512,C01252,Existing,44,P0175,95
202512,C01253,Existing,26,P0002,88
202512,C01254,Existing,44,P0080,101
202512,C01255,Existing,46,P0153,100
202512,C01256,Existing,46,P0060,149
202512,C01257,Existing,35,P0024,138
202512,C01258,Existing,41,P0015,71
202512,C01259,Existing,57,P0095,54
202512,C01260,Existing,44,P0142,112
202512,C01261,Existing,48,P0182,91
202512,C01262,Existing,37,P0134,96
202512,C01263,Left,37,P0081,1
202512,C01264,Existing,47,P0018,112
202512,C01265,Existing,46,P0020,81
202512,C01266,Existing,20,P0115,95
202512,C01267,Existing,44,P0190,157
202512,C01268,Existing,25,P0040,92
202512,C01269,Existing,35,P0039,81
202512,C01270,Existing,37,P0180,83
202512,C01271,Existing,37,P0032,72
