YYYYMM,ACCOUNT_ID,ACCOUNT_TYPE,ACCOUNT_BALANCE_NEW
202512,A00931,investment,504327.46
202512,A00932,investment,270339.35
202512,A00933,investment,156642.36
202512,A00934,chequing,7975.45
202512,A00935,investment,70439.02
202512,A00936,chequing,0
202512,A00937,card,-922.39
202512,A00938,card,-2073.48
202512,A00939,investment,0
202512,A00940,saving,15877.18
202512,A00941,mortgage,0
202512,A00942,chequing,8713.37
202512,A00943,investment,42657.5
202512,A00944,investment,541602.75
202512,A00945,card,-3360.64
202512,A00946,investment,956789.42
202512,A00947,chequing,11945.74
202512,A00948,mortgage,408517.47
202512,A00949,lending,22088.51
202512,A00950,investment,96714.83
202512,A00951,lending,11473.97
202512,A00952,investment,57484.36
202512,A00953,investment,62985.4
202512,A00954,investment,17725.23
202512,A00955,investment,861479.3
202512,A00956,chequing,2200.89
202512,A00957,investment,474298.66
202512,A00958,chequing,0
202512,A00959,investment,577539.48
202512,A00960,investment,0
202512,A00961,lending,46036
202512,A00962,card,-3448.56
202512,A00963,investment,149362.26
202512,A00964,chequing,18574.6
202512,A00965,card,-4373.69
202512,A00966,saving,3282.93
202512,A00967,chequing,14737.83
202512,A00968,investment,388367.94
202512,A00969,saving,17240.5
202512,A00970,investment,570204.51
202512,A00971,saving,12702.08
202512,A00972,chequing,18512.33
202512,A00973,lending,1546.7
202512,A00974,investment,279922.63
202512,A00975,investment,85745.75
202512,A00976,chequing,14426.81
202512,A00977,mortgage,106850.14
202512,A00978,saving,5767.86
202512,A00979,lending,22951.83
202512,A00980,saving,14081
202512,A00981,chequing,0
202512,A00982,investment,0
202512,A00983,chequing,3029.31
202512,A00984,saving,40389.43
202512,A00985,investment,125654.32
202512,A00986,investment,25157.99
202512,A00987,saving,13430.96
202512,A00988,chequing,8555.72
202512,A00989,saving,13776.07
202512,A00990,investment,903797.99
202512,A00991,investment,197807.91
202512,A00992,investment,115964.87
202512,A00993,card,-3642.49
202512,A00994,investment,759764.23
202512,A00995,investment,0
202512,A00996,investment,25067.72
202512,A00997,mortgage,455280.83
202512,A00998,lending,22644.57
202512,A00999,investment,0
202512,A01000,saving,11764.22
202512,A01001,mortgage,240911.99
202512,A01002,chequing,0
202512,A01003,investment,14463.37
202512,A01004,investment,86872.45
202512,A01005,investment,874236.6
202512,A01006,card,-2173.47
202512,A01007,saving,11479.35
202512,A01008,investment,905492.69
202512,A01009,mortgage,205687.95
202512,A01010,lending,6686.68
202512,A01011,mortgage,101875.1
202512,A01012,investment,670220.32
202512,A01013,chequing,5722.09
202512,A01014,chequing,0
202512,A01015,investment,799718.27
202512,A01016,saving,0
202512,A01017,investment,563332.99
202512,A01018,investment,380306.24
202512,A01019,investment,690768.23
202512,A01020,chequing,1233.16
202512,A01021,mortgage,378436.86
202512,A01022,chequing,13528.76
202512,A01023,investment,368356.59
202512,A01024,investment,198169.03
202512,A01025,investment,505150
202512,A01026,chequing,2642.42
202512,A01027,saving,10250.76
202512,A01028,investment,796362.3
202512,A01029,card,-3771.7
202512,A01030,saving,17468.08
202512,A01031,investment,19315.96
202512,A01032,investment,0
202512,A01033,saving,29587.02
202512,A01034,investment,37885.61
202512,A01035,investment,0
202512,A01036,investment,283963.51
202512,A01037,chequing,860.82
202512,A01038,lending,34447.52
202512,A01039,chequing,8554.21
202512,A01040,investment,271706.38
202512,A01041,chequing,6034
202512,A01042,investment,398799.07
202512,A01043,investment,900436.11
202512,A01044,saving,12007.83
202512,A01045,investment,107103
202512,A01046,chequing,7791.11
202512,A01047,investment,962236.38
202512,A01048,investment,436446.75
202512,A01049,saving,38931.53
202512,A01050,lending,33846.28
202512,A01051,investment,30592.29
202512,A01052,investment,262604.02
202512,A01053,lending,12870.83
202512,A01054,investment,553420.11
202512,A01055,lending,6110.41
202512,A01056,chequing,18863.57
202512,A01057,investment,489889.36
202512,A01058,mortgage,237806.17
202512,A01059,saving,39783.13
202512,A01060,saving,3514.83
202512,A01061,card,-3694.46
202512,A01062,investment,76210.7
202512,A01063,saving,2211.92
202512,A01064,mortgage,310197.06
202512,A01065,mortgage,423398.59
202512,A01066,investment,46158.56
202512,A01067,lending,0
202512,A01068,investment,157505.81
202512,A01069,investment,100867.32
202512,A01070,saving,6355.4
202512,A01071,mortgage,98555.11
202512,A01072,investment,0
202512,A01073,investment,0
202512,A01074,saving,606.49
202512,A01075,chequing,9023.49
202512,A01076,investment,0
202512,A01077,saving,44653.41
202512,A01078,investment,257748.27
202512,A01079,saving,35733.98
202512,A01080,chequing,1010.96
202512,A01081,card,-4264.24
202512,A01082,chequing,0
202512,A01083,investment,753126.94
202512,A01084,investment,0
202512,A01085,investment,516453.86
202512,A01086,investment,53487.08
202512,A01087,mortgage,220523.01
202512,A01088,saving,46553.05
202512,A01089,mortgage,379413.81
202512,A01090,chequing,16434.23
202512,A01091,investment,37198.15
202512,A01092,saving,18106.61
202512,A01093,chequing,1211.88
202512,A01094,investment,110071.55
202512,A01095,chequing,6745.66
202512,A01096,saving,38308.75
202512,A01097,investment,363822.04
202512,A01098,chequing,1725
202512,A01099,chequing,9744.57
202512,A01100,investment,749646.84
202512,A01101,saving,38067.87
202512,A01102,chequing,1831.35
202512,A01103,investment,836049.5
202512,A01104,card,-219.5
202512,A01105,investment,244469.34
202512,A01106,lending,35740.19
202512,A01107,mortgage,328137.85
202512,A01108,mortgage,61297.99
202512,A01109,investment,933647.34
202512,A01110,mortgage,357588.41
202512,A01111,lending,9588.59
202512,A01112,saving,26071.56
202512,A01113,chequing,0
202512,A01114,investment,25795.68
202512,A01115,investment,8652.01
202512,A01116,mortgage,93419.2
202512,A01117,lending,42667.38
202512,A01118,lending,13322.53
202512,A01119,lending,15888.13
202512,A01120,investment,970406.66
202512,A01121,chequing,7935.35
202512,A01122,investment,0
202512,A01123,investment,78312.79
202512,A01124,investment,563735.38
202512,A01125,investment,10855.37
202512,A01126,investment,570609.18
202512,A01127,investment,910034.17
202512,A01128,card,-1790.11
202512,A01129,chequing,0
202512,A01130,card,-2438.13
202512,A01131,investment,662323.73
202512,A01132,chequing,0
202512,A01133,saving,8804.2
202512,A01134,investment,0
202512,A01135,investment,0
202512,A01136,investment,103029.79
202512,A01137,investment,505677.36
202512,A01138,saving,46536.65
202512,A01139,saving,28401.31
202512,A01140,lending,43915.52
202512,A01141,investment,679711.53
202512,A01142,saving,29030.32
202512,A01143,chequing,3983.69
202512,A01144,chequing,6742.03
202512,A01145,investment,450087.93
202512,A01146,investment,798583.12
202512,A01147,investment,216789.15
202512,A01148,card,-579.39
202512,A01149,investment,0
202512,A01150,investment,718207.34
202512,A01151,mortgage,380070.48
202512,A01152,chequing,5219.06
202512,A01153,saving,1220.04
202512,A01154,saving,0
202512,A01155,investment,610691.02
202512,A01156,investment,94748.68
202512,A01157,investment,951059.63
202512,A01158,lending,22996.68
202512,A01159,chequing,977.64
202512,A01160,chequing,8859.86
202512,A01161,chequing,6821.83
202512,A01162,chequing,3287.39
202512,A01163,investment,944498.65
202512,A01164,card,-103.61
202512,A01165,investment,182754.25
202512,A01166,investment,383583.57
202512,A01167,investment,383181.27
202512,A01168,lending,1391.11
202512,A01169,lending,0
202512,A01170,chequing,17154.34
202512,A01171,card,-3425.74
202512,A01172,card,-3695.69
202512,A01173,chequing,0
202512,A01174,chequing,0
202512,A01175,investment,148100.56
202512,A01176,chequing,15497.36
202512,A01177,lending,15207.2
202512,A01178,chequing,0
202512,A01179,saving,0
202512,A01180,investment,299197.73
202512,A01181,mortgage,355667.6
202512,A01182,investment,0
202512,A01183,card,-2114.19
202512,A01184,card,-4642.25
202512,A01185,saving,6518.27
202512,A01186,chequing,12815.72
202512,A01187,investment,573110.67
202512,A01188,investment,0
202512,A01189,investment,649496.02
202512,A01190,saving,14546.4
202512,A01191,chequing,19097.63
202512,A01192,investment,890339.24
202512,A01193,chequing,0
202512,A01194,investment,44649.35
202512,A01195,saving,12868.42
202512,A01196,card,-810
202512,A01197,lending,26503.07
202512,A01198,investment,660485.9
202512,A01199,chequing,0
202512,A01200,investment,76404.55
202512,A01201,chequing,19918.93
202512,A01202,investment,533080.09
202512,A01203,investment,973058.9
202512,A01204,investment,57194.4
202512,A01205,chequing,6801.66
202512,A01206,mortgage,459769.86
202512,A01207,mortgage,247951.43
202512,A01208,saving,12675.91
202512,A01209,investment,579675.85
202512,A01210,saving,2971.2
202512,A01211,investment,711910.84
202512,A01212,chequing,8810.03
202512,A01213,card,-2135.93
202512,A01214,chequing,690.85
202512,A01215,investment,0
202512,A01216,saving,0
202512,A01217,investment,433776.09
202512,A01218,investment,4886.82
202512,A01219,investment,687091.2
202512,A01220,investment,445381.43
202512,A01221,investment,519444.49
202512,A01222,investment,72537.97
202512,A01223,investment,887439.36
202512,A01224,saving,18653.91
202512,A01225,mortgage,116059.07
202512,A01226,investment,663204.12
202512,A01227,card,-2941.9
202512,A01228,investment,108597.5
202512,A01229,lending,30450.1
202512,A01230,saving,40892.18
202512,A01231,chequing,14825.38
202512,A01232,investment,36652.49
202512,A01233,chequing,7277.75
202512,A01234,investment,951818.15
202512,A01235,mortgage,455232.17
202512,A01236,investment,32996.29
202512,A01237,card,-411.53
202512,A01238,investment,450585.14
202512,A01239,chequing,7614.32
202512,A01240,investment,502229.16
202512,A01241,investment,0
202512,A01242,investment,849460.41
202512,A01243,card,-956.17
202512,A01244,investment,526874.64
202512,A01245,investment,400819.66
202512,A01246,saving,4584.89
202512,A01247,investment,221667.56
202512,A01248,mortgage,323149.86
202512,A01249,saving,3517.55
202512,A01250,investment,585329.82
202512,A01251,investment,196151.78
202512,A01252,investment,30280.67
202512,A01253,chequing,9495.02
202512,A01254,card,0
202512,A01255,investment,597179.81
202512,A01256,investment,613415.31
202512,A01257,investment,0
202512,A01258,investment,867798.3
202512,A01259,investment,58747.89
202512,A01260,investment,327374.06
202512,A01261,investment,178080.95
202512,A01262,lending,11217.5
202512,A01263,card,-4144.04
202512,A01264,investment,57974.27
202512,A01265,investment,746503.58
202512,A01266,investment,769998.84
202512,A01267,chequing,16145.41
202512,A01268,mortgage,491286.46
202512,A01269,lending,38914.33
202512,A01270,saving,5367.37
202512,A01271,investment,150335.61
202512,A01272,card,-1210.8
202512,A01273,saving,49934.23
202512,A01274,card,-1656.55
202512,A01275,chequing,4808.9
202512,A01276,investment,138551.14
202512,A01277,lending,12029.75
202512,A01278,chequing,4986.74
202512,A01279,investment,0
202512,A01280,investment,708905.37
202512,A01281,lending,0
202512,A01282,chequing,6350.29
202512,A01283,investment,0
202512,A01284,chequing,3324.68
202512,A01285,investment,894417.82
202512,A01286,investment,424251.99
202512,A01287,investment,924298.87
202512,A01288,investment,0
202512,A01289,investment,563839.64
202512,A01290,card,-2456.76
202512,A01291,saving,0
202512,A01292,chequing,7026.6
202512,A01293,chequing,12079.81
202512,A01294,investment,0
202512,A01295,investment,446361.51
202512,A01296,investment,472598.79
202512,A01297,investment,762375.88
202512,A01298,mortgage,247958.36
202512,A01299,investment,767799.5
202512,A01300,chequing,9975.18
202512,A01301,saving,17596.35
202512,A01302,investment,0
202512,A01303,chequing,1581.46
202512,A01304,chequing,1050.1
202512,A01305,investment,800598.8
202512,A01306,investment,946864.02
202512,A01307,chequing,5182.11
202512,A01308,investment,915856.81
202512,A01309,saving,45357.7
202512,A01310,investment,939564.82
202512,A01311,chequing,4669.85
202512,A01312,saving,4991.13
202512,A01313,investment,842516.81
202512,A01314,investment,381738.04
202512,A01315,investment,677651.34
202512,A01316,saving,5396.32
202512,A01317,investment,234413.67
202512,A01318,card,-2303.29
202512,A01319,investment,977086.23
202512,A01320,chequing,12585.39
202512,A01321,card,-2404.5
202512,A01322,saving,33005.05
202512,A01323,mortgage,74231.56
202512,A01324,investment,36276.3
202512,A01325,saving,12406.75
202512,A01326,mortgage,131715.9
202512,A01327,chequing,12665.75
202512,A01328,lending,10165.39
202512,A01329,investment,500812.61
202512,A01330,investment,459450.73
202512,A01331,chequing,17421.77
202512,A01332,chequing,0
202512,A01333,saving,12033.46
202512,A01334,mortgage,377065.07
202512,A01335,investment,61890.33
202512,A01336,investment,242729.99
202512,A01337,investment,145393.93
202512,A01338,investment,786417.68
202512,A01339,mortgage,239389.36
202512,A01340,investment,944785.53
202512,A01341,investment,721922.94
202512,A01342,investment,487580.8
202512,A01343,lending,0
202512,A01344,mortgage,117331.74
202512,A01345,investment,510363.82
202512,A01346,chequing,6841.2
202512,A01347,saving,22444.82
202512,A01348,chequing,0
202512,A01349,chequing,3928.21
202512,A01350,lending,8387.68
202512,A01351,mortgage,469500.73
202512,A01352,mortgage,171454.21
202512,A01353,lending,15140.89
202512,A01354,mortgage,135901.16
202512,A01355,saving,7053.11
202512,A01356,mortgage,69259.6
202512,A01357,card,-2858.2
202512,A01358,lending,16068.85
202512,A01359,chequing,7158.87
202512,A01360,card,-4963.06
202512,A01361,saving,14522.49
202512,A01362,investment,263475
202512,A01363,saving,6353.91
202512,A01364,card,-3369.01
202512,A01365,investment,692224.02
202512,A01366,investment,594000.16
202512,A01367,investment,950276.48
202512,A01368,chequing,9342.2
202512,A01369,investment,790368.99
202512,A01370,investment,630569.16
202512,A01371,investment,0
202512,A01372,chequing,3118.96
202512,A01373,investment,347792.77
202512,A01374,investment,0
202512,A01375,saving,0
202512,A01376,investment,238838.38
202512,A01377,chequing,6578.91
202512,A01378,lending,9125.84
202512,A01379,investment,0
202512,A01380,investment,526423.02
202512,A01381,saving,0
202512,A01382,lending,34485.75
202512,A01383,mortgage,71318.63
202512,A01384,chequing,7557.35
202512,A01385,investment,52354.42
202512,A01386,investment,78407.38
202512,A01387,card,-2621.5
