YYYYMM,ACCOUNT_ID,CLIENT_ID
202512,A00715,C03956
202512,A00716,C02203
202512,A00717,C03118
202512,A00717,C03660
202512,A00718,C01831
202512,A00718,C01144
202512,A00719,C05894
202512,A00719,C05054
202512,A00720,C05004
202512,A00721,C05654
202512,A00722,C08564
202512,A00722,C00572
202512,A00722,C00530
202512,A00723,C09001
202512,A00723,C06505
202512,A00724,C00006
202512,A00724,C06375
202512,A00725,C01547
202512,A00725,C06774
202512,A00725,C01987
202512,A00726,C05181
202512,A00726,C06284
202512,A00727,C08505
202512,A00727,C02157
202512,A00728,C03573
202512,A00729,C05165
202512,A00729,C06821
202512,A00730,C00682
202512,A00731,C05105
202512,A00732,C01645
202512,A00733,C05114
202512,A00733,C00186
202512,A00734,C01142
202512,A00735,C05388
202512,A00736,C09847
202512,A00736,C08479
202512,A00737,C06003
202512,A00737,C09651
202512,A00738,C08389
202512,A00739,C06304
202512,A00740,C06147
202512,A00741,C01877
202512,A00741,C00372
202512,A00742,C08833
202512,A00742,C04431
202512,A00743,C01873
202512,A00743,C03470
202512,A00744,C05752
202512,A00744,C04542
202512,A00744,C08057
202512,A00745,C06042
202512,A00745,C03914
202512,A00746,C01915
202512,A00747,C09111
202512,A00747,C06469
202512,A00747,C05905
202512,A00748,C02748
202512,A00748,C05423
202512,A00749,C04231
202512,A00750,C08199
202512,A00751,C05407
202512,A00751,C08097
202512,A00752,C02786
202512,A00752,C09108
202512,A00753,C06384
202512,A00754,C06901
202512,A00754,C07424
202512,A00755,C09220
202512,A00755,C08627
202512,A00755,C04781
202512,A00756,C02363
202512,A00757,C09805
202512,A00757,C00100
202512,A00758,C08271
202512,A00758,C09752
202512,A00759,C03582
202512,A00760,C02533
202512,A00760,C07645
202512,A00761,C04583
202512,A00761,C00283
202512,A00762,C01429
202512,A00762,C04038
202512,A00763,C02897
202512,A00763,C04393
202512,A00764,C09241
202512,A00764,C09344
202512,A00765,C09165
202512,A00766,C06975
202512,A00766,C03517
202512,A00766,C08110
202512,A00767,C01084
202512,A00767,C02748
202512,A00768,C03228
202512,A00769,C04052
202512,A00769,C04537
202512,A00769,C06695
202512,A00770,C09956
202512,A00770,C01895
202512,A00770,C09225
202512,A00771,C03779
202512,A00772,C03478
202512,A00773,C08946
202512,A00774,C06190
202512,A00775,C05090
202512,A00775,C00874
202512,A00776,C00372
202512,A00776,C04888
202512,A00776,C06781
202512,A00777,C08765
202512,A00777,C04975
202512,A00778,C08584
202512,A00779,C03571
202512,A00779,C03961
202512,A00779,C04287
202512,A00780,C03357
202512,A00780,C06295
202512,A00780,C09439
202512,A00781,C04091
202512,A00782,C04189
202512,A00782,C00901
202512,A00782,C06113
202512,A00783,C03729
202512,A00783,C05999
202512,A00784,C03519
202512,A00784,C00240
202512,A00785,C08970
202512,A00786,C04310
202512,A00786,C08898
202512,A00787,C09388
202512,A00788,C08863
202512,A00788,C05300
202512,A00789,C09287
202512,A00790,C00986
202512,A00790,C02614
202512,A00791,C09309
202512,A00792,C01914
202512,A00792,C04893
202512,A00793,C00198
202512,A00793,C05178
202512,A00794,C00730
202512,A00795,C05899
202512,A00795,C08190
202512,A00795,C06571
202512,A00796,C05111
202512,A00796,C05715
202512,A00796,C01365
202512,A00797,C09571
202512,A00798,C05441
202512,A00798,C09621
202512,A00799,C07341
202512,A00799,C02501
202512,A00800,C04124
202512,A00800,C09001
202512,A00801,C08759
202512,A00801,C08278
202512,A00802,C03293
202512,A00802,C08823
202512,A00803,C05416
202512,A00804,C02553
202512,A00805,C08689
202512,A00805,C04936
202512,A00806,C07400
202512,A00806,C01203
202512,A00807,C05107
202512,A00807,C06488
202512,A00808,C08758
202512,A00808,C03623
202512,A00808,C07210
202512,A00809,C08206
202512,A00809,C04488
202512,A00810,C08348
202512,A00811,C01147
202512,A00811,C05889
202512,A00812,C06449
202512,A00812,C04704
202512,A00812,C00151
202512,A00813,C00987
202512,A00813,C04906
202512,A00814,C08581
202512,A00814,C05466
202512,A00815,C00781
202512,A00815,C09771
202512,A00816,C07644
202512,A00816,C05255
202512,A00817,C01546
202512,A00817,C04454
202512,A00817,C03100
202512,A00818,C03526
202512,A00818,C08092
202512,A00818,C03984
202512,A00819,C07390
202512,A00819,C06073
202512,A00820,C09114
202512,A00820,C03669
202512,A00821,C04892
202512,A00822,C09505
202512,A00822,C09991
202512,A00822,C08244
202512,A00823,C02109
202512,A00823,C00845
202512,A00824,C05013
202512,A00824,C00333
202512,A00824,C00887
202512,A00825,C02117
202512,A00826,C04305
202512,A00826,C03070
202512,A00827,C08706
202512,A00827,C00289
202512,A00827,C09494
202512,A00828,C02012
202512,A00828,C07456
202512,A00829,C05080
202512,A00830,C06270
202512,A00831,C04032
202512,A00831,C06005
202512,A00832,C02231
202512,A00832,C07812
202512,A00833,C03589
202512,A00834,C07270
202512,A00834,C07120
202512,A00834,C06844
202512,A00835,C08921
202512,A00836,C02545
202512,A00836,C08813
202512,A00837,C05754
202512,A00837,C09622
202512,A00837,C04309
202512,A00838,C03069
202512,A00839,C08286
202512,A00840,C05373
202512,A00840,C04858
202512,A00841,C09341
202512,A00842,C07703
202512,A00843,C02600
202512,A00843,C04944
202512,A00843,C03603
202512,A00844,C01715
202512,A00844,C01690
202512,A00845,C09383
202512,A00845,C04428
202512,A00846,C08737
202512,A00847,C00160
202512,A00847,C05169
202512,A00848,C02582
202512,A00848,C04117
202512,A00848,C08183
202512,A00849,C05554
202512,A00850,C04154
202512,A00850,C01976
202512,A00851,C07876
202512,A00851,C06361
202512,A00852,C06728
202512,A00852,C08791
202512,A00853,C06179
202512,A00854,C08524
202512,A00854,C07745
202512,A00854,C01223
202512,A00855,C00493
202512,A00855,C01876
202512,A00856,C00938
202512,A00856,C00235
202512,A00856,C08281
202512,A00857,C01303
202512,A00857,C00537
202512,A00857,C03070
202512,A00858,C05956
202512,A00858,C09746
202512,A00859,C07390
202512,A00859,C03847
202512,A00860,C08237
202512,A00861,C02946
202512,A00861,C06979
202512,A00861,C04838
202512,A00862,C05807
202512,A00862,C06818
202512,A00862,C08823
202512,A00863,C00117
202512,A00863,C09967
202512,A00864,C00792
202512,A00864,C09612
202512,A00865,C01342
202512,A00865,C08819
202512,A00866,C00452
202512,A00866,C00098
202512,A00867,C01560
202512,A00868,C03518
202512,A00868,C02539
202512,A00869,C00314
202512,A00870,C04272
202512,A00870,C04945
202512,A00870,C05281
202512,A00871,C02496
202512,A00872,C02677
202512,A00872,C01166
202512,A00872,C06635
202512,A00873,C02952
202512,A00874,C06182
202512,A00874,C09984
202512,A00874,C06849
202512,A00875,C07181
202512,A00875,C08794
202512,A00875,C01113
202512,A00876,C09555
202512,A00876,C08476
202512,A00877,C07378
202512,A00878,C05624
202512,A00878,C07474
202512,A00879,C00966
202512,A00880,C08782
202512,A00881,C05866
202512,A00881,C07095
202512,A00882,C07739
202512,A00883,C00925
202512,A00884,C08486
202512,A00885,C00839
202512,A00885,C08496
202512,A00886,C06479
202512,A00886,C08496
202512,A00887,C04788
202512,A00888,C07393
202512,A00888,C08046
202512,A00889,C09829
202512,A00890,C07447
202512,A00891,C09993
202512,A00891,C00377
202512,A00891,C08565
202512,A00892,C01928
202512,A00892,C03083
202512,A00893,C08421
202512,A00894,C05254
202512,A00895,C06368
202512,A00896,C02375
202512,A00897,C06626
202512,A00897,C04018
202512,A00898,C07418
202512,A00899,C02142
202512,A00900,C07057
202512,A00900,C07638
202512,A00901,C04157
202512,A00901,C03560
202512,A00901,C08631
202512,A00902,C02075
202512,A00903,C07499
202512,A00903,C07266
202512,A00903,C02864
202512,A00904,C05322
202512,A00905,C03889
202512,A00905,C04874
202512,A00906,C08031
202512,A00907,C07952
202512,A00907,C09695
202512,A00907,C05418
202512,A00908,C08429
202512,A00908,C08036
202512,A00908,C09765
202512,A00909,C04668
202512,A00909,C01291
202512,A00910,C01150
202512,A00910,C07579
202512,A00911,C05599
202512,A00911,C02441
202512,A00912,C04762
202512,A00912,C03018
202512,A00913,C01358
202512,A00914,C04380
202512,A00914,C02555
202512,A00915,C07687
202512,A00915,C00808
202512,A00915,C03028
202512,A00916,C02178
202512,A00917,C08450
202512,A00917,C07813
202512,A00918,C04546
202512,A00919,C02789
202512,A00920,C09192
202512,A00921,C02598
202512,A00921,C05679
202512,A00922,C08777
202512,A00922,C02102
202512,A00923,C06335
202512,A00924,C02002
202512,A00924,C01606
202512,A00925,C08673
202512,A00926,C04209
202512,A00927,C05694
202512,A00928,C04024
202512,A00929,C09966
202512,A00929,C09635
202512,A00930,C00039
202512,A00930,C06232
202512,A00931,C02888
202512,A00931,C00027
202512,A00932,C01955
202512,A00932,C02070
202512,A00933,C05203
202512,A00934,C04036
202512,A00935,C09864
202512,A00935,C05194
202512,A00936,C02382
202512,A00937,C04501
202512,A00937,C08955
202512,A00938,C05878
202512,A00938,C00375
202512,A00939,C09045
202512,A00940,C04453
202512,A00940,C07039
202512,A00941,C05560
202512,A00942,C05926
202512,A00942,C04058
202512,A00943,C05514
202512,A00943,C07909
202512,A00944,C09485
202512,A00944,C09639
202512,A00944,C01669
202512,A00945,C07989
202512,A00945,C09391
202512,A00946,C05768
202512,A00946,C00375
202512,A00947,C03980
202512,A00948,C02564
202512,A00949,C01596
202512,A00950,C05989
202512,A00951,C04866
202512,A00951,C01209
202512,A00951,C03485
202512,A00952,C00269
202512,A00953,C04125
202512,A00953,C05589
202512,A00954,C08948
202512,A00954,C03585
202512,A00955,C03472
202512,A00955,C08536
202512,A00956,C03584
202512,A00956,C02367
202512,A00957,C07703
202512,A00957,C03627
202512,A00957,C02973
202512,A00958,C07805
202512,A00958,C09781
202512,A00959,C07807
202512,A00959,C05032
202512,A00959,C04120
202512,A00960,C01402
202512,A00961,C05955
202512,A00961,C04049
202512,A00961,C09016
202512,A00962,C06969
202512,A00962,C07042
202512,A00963,C07516
202512,A00964,C05972
202512,A00965,C02210
202512,A00965,C00192
202512,A00966,C06908
202512,A00966,C00595
202512,A00967,C03765
202512,A00967,C04556
202512,A00968,C03621
202512,A00969,C03827
202512,A00969,C02951
202512,A00970,C05413
202512,A00970,C09127
202512,A00971,C07317
202512,A00971,C01343
202512,A00972,C02032
202512,A00973,C05821
202512,A00974,C03087
202512,A00975,C06578
202512,A00975,C04369
202512,A00976,C08566
202512,A00976,C02164
202512,A00977,C04447
202512,A00977,C09636
202512,A00978,C08683
202512,A00978,C08396
202512,A00978,C01469
202512,A00979,C03333
202512,A00979,C09684
202512,A00980,C01476
202512,A00981,C06201
202512,A00981,C02736
202512,A00982,C06884
202512,A00983,C05185
202512,A00983,C02717
202512,A00984,C01263
202512,A00984,C09714
202512,A00985,C03695
202512,A00985,C09596
202512,A00986,C03317
202512,A00986,C01025
202512,A00987,C00764
202512,A00987,C08629
202512,A00988,C09850
202512,A00988,C00728
202512,A00988,C06907
202512,A00989,C08581
202512,A00989,C02036
202512,A00989,C08053
202512,A00990,C06630
202512,A00991,C07704
202512,A00991,C04091
202512,A00992,C02233
202512,A00992,C06863
202512,A00993,C00814
202512,A00994,C04859
202512,A00994,C04532
202512,A00995,C06540
202512,A00996,C03934
202512,A00997,C01436
202512,A00997,C05558
202512,A00997,C09834
202512,A00998,C08961
202512,A00998,C05212
202512,A00998,C09922
202512,A00999,C01623
202512,A01000,C08932
202512,A01000,C01022
202512,A01000,C08499
202512,A01001,C05227
202512,A01001,C05658
202512,A01002,C07462
202512,A01003,C04489
202512,A01003,C04071
202512,A01003,C09951
202512,A01004,C04737
202512,A01005,C03778
202512,A01005,C02546
202512,A01005,C02739
202512,A01006,C01751
202512,A01006,C01648
202512,A01007,C09267
202512,A01007,C05611
202512,A01008,C08578
202512,A01009,C03745
202512,A01009,C03500
202512,A01010,C06213
202512,A01010,C09275
202512,A01011,C08652
202512,A01012,C09975
202512,A01013,C02781
202512,A01013,C00877
202512,A01014,C07707
202512,A01015,C09806
202512,A01016,C04044
202512,A01017,C06519
202512,A01017,C00591
202512,A01018,C02390
202512,A01019,C04768
202512,A01020,C06361
202512,A01021,C00898
202512,A01021,C00624
202512,A01022,C05344
202512,A01023,C04408
202512,A01023,C05554
202512,A01023,C07462
202512,A01024,C07335
202512,A01025,C09855
202512,A01026,C07665
202512,A01027,C05706
202512,A01027,C09200
202512,A01028,C05860
202512,A01028,C02916
202512,A01029,C07737
202512,A01029,C08039
202512,A01029,C05319
202512,A01030,C00483
202512,A01031,C09718
202512,A01031,C01986
202512,A01032,C04949
202512,A01033,C05360
202512,A01033,C08536
202512,A01034,C04445
202512,A01035,C00266
202512,A01035,C08042
202512,A01036,C00269
202512,A01037,C01639
202512,A01037,C01338
202512,A01038,C09825
202512,A01039,C09685
202512,A01039,C03378
202512,A01039,C01939
202512,A01040,C06106
202512,A01040,C05684
202512,A01040,C07978
202512,A01041,C09002
202512,A01042,C06385
202512,A01042,C05324
202512,A01043,C08850
202512,A01044,C04165
202512,A01044,C02887
202512,A01045,C07662
202512,A01045,C07097
202512,A01045,C01833
202512,A01046,C04912
202512,A01046,C09053
202512,A01047,C00252
202512,A01048,C08793
202512,A01048,C08308
202512,A01048,C08053
202512,A01049,C01667
202512,A01050,C07851
202512,A01050,C05720
202512,A01050,C08728
202512,A01051,C02361
202512,A01052,C05227
202512,A01052,C05388
202512,A01052,C00944
202512,A01053,C02555
202512,A01053,C07041
202512,A01054,C08588
202512,A01054,C07375
202512,A01055,C09923
202512,A01055,C06858
202512,A01056,C08630
202512,A01056,C07180
202512,A01056,C05632
202512,A01057,C08321
202512,A01058,C05125
202512,A01058,C05414
202512,A01059,C07834
202512,A01059,C04350
202512,A01059,C02611
202512,A01060,C06872
202512,A01061,C06319
202512,A01061,C08131
202512,A01062,C01634
202512,A01062,C06257
202512,A01063,C09734
202512,A01063,C09868
202512,A01064,C00205
202512,A01064,C07718
202512,A01065,C07433
202512,A01065,C07897
202512,A01066,C05650
202512,A01066,C04465
202512,A01067,C06227
202512,A01067,C04975
202512,A01068,C02944
202512,A01068,C08840
202512,A01069,C04935
202512,A01070,C03466
202512,A01071,C07677
202512,A01071,C02332
202512,A01072,C08770
202512,A01073,C01488
202512,A01074,C02173
202512,A01075,C09636
202512,A01076,C04273
202512,A01077,C00117
202512,A01077,C00669
202512,A01077,C09266
202512,A01078,C00935
202512,A01078,C07096
202512,A01078,C01777
202512,A01079,C01397
202512,A01079,C06064
202512,A01080,C02961
202512,A01080,C07187
202512,A01081,C04745
202512,A01081,C06538
202512,A01082,C02153
202512,A01083,C05823
202512,A01083,C07092
202512,A01084,C03256
202512,A01085,C07473
202512,A01086,C00595
202512,A01086,C08849
202512,A01087,C05674
202512,A01087,C07860
202512,A01088,C06926
202512,A01088,C04727
202512,A01088,C05277
202512,A01089,C09145
202512,A01090,C04867
202512,A01090,C01326
202512,A01091,C03491
202512,A01091,C02073
202512,A01092,C03250
202512,A01092,C02213
202512,A01092,C09320
202512,A01093,C05248
202512,A01093,C07580
202512,A01094,C09583
202512,A01094,C01638
202512,A01094,C08388
202512,A01095,C09121
202512,A01096,C04705
202512,A01096,C01798
202512,A01097,C07191
202512,A01097,C03847
202512,A01098,C03930
202512,A01099,C08114
202512,A01100,C00422
202512,A01101,C06702
202512,A01101,C05218
202512,A01102,C02056
202512,A01103,C05748
202512,A01103,C01238
202512,A01103,C03516
202512,A01104,C03239
202512,A01104,C08288
202512,A01104,C09591
202512,A01105,C03505
202512,A01106,C06774
202512,A01107,C04724
202512,A01107,C00260
202512,A01107,C04814
202512,A01108,C04965
202512,A01108,C08937
202512,A01109,C06544
202512,A01109,C08457
202512,A01109,C05316
202512,A01110,C08507
202512,A01111,C03013
202512,A01112,C06099
202512,A01113,C05649
202512,A01114,C00768
202512,A01115,C08433
202512,A01115,C01763
202512,A01116,C07906
202512,A01116,C02991
202512,A01117,C04875
202512,A01117,C07460
202512,A01118,C00014
202512,A01118,C08873
202512,A01118,C05155
202512,A01119,C07354
202512,A01120,C05124
202512,A01121,C00119
202512,A01121,C00937
202512,A01121,C06036
202512,A01122,C03820
202512,A01122,C02018
202512,A01123,C07455
202512,A01123,C02898
202512,A01123,C03109
202512,A01124,C07381
202512,A01125,C06795
202512,A01125,C08438
202512,A01125,C05029
202512,A01126,C04195
202512,A01127,C01573
202512,A01127,C00051
202512,A01127,C00180
202512,A01128,C09751
202512,A01128,C02332
202512,A01129,C07158
202512,A01129,C07135
202512,A01130,C07539
202512,A01130,C04129
202512,A01130,C06958
202512,A01131,C02190
202512,A01131,C07913
202512,A01132,C06944
202512,A01133,C01249
202512,A01133,C09103
202512,A01133,C03549
202512,A01134,C08283
202512,A01135,C05819
202512,A01136,C05669
202512,A01137,C04791
202512,A01137,C06030
202512,A01138,C00562
202512,A01139,C06074
202512,A01140,C00082
202512,A01141,C06605
202512,A01141,C08507
202512,A01141,C05001
202512,A01142,C03782
202512,A01143,C04937
202512,A01143,C09915
202512,A01143,C00304
202512,A01144,C07755
202512,A01144,C05938
202512,A01145,C02375
202512,A01145,C05736
202512,A01145,C02363
202512,A01146,C00216
202512,A01147,C00078
